filename,RA,dec,TIC ID,sector,camera,CCD,mag,label
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_137410940.pkl,292.13329875197286,41.0488830795504,137410940,14,2,3,14.9243,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_26817167.pkl,293.345222527494,48.3822648287144,26817167,14,2,4,14.083,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_164781045.pkl,284.704525471034,46.378787561959896,164781045,14,2,3,11.825,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_184997977.pkl,300.83244470485687,44.1763269230934,184997977,14,2,4,13.1229,EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_272487801.pkl,296.61631056397414,43.5293183691088,272487801,14,2,4,12.371,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_370542376.pkl,292.61862957719086,23.52795698956209,370542376,14,1,3,14.2566,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_63204858.pkl,292.255651083695,47.2862791966597,63204858,14,2,4,13.4787,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_272846159.pkl,297.12385971657693,45.858682029124,272846159,14,2,4,14.9922,EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_89377209.pkl,301.185657,31.684659000000003,89377209,14,1,1,12.729,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_86092553.pkl,298.37212661104286,31.7601898784666,86092553,14,1,1,13.8001,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_121606697.pkl,288.3278179647581,38.627614461385,121606697,14,1,2,13.4426,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_313018629.pkl,308.203385762121,33.2888204442417,313018629,14,1,1,14.6325,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_9_10/tesslc_193853751.pkl,306.522439328171,44.9219065979928,193853751,14,2,4,9.6127996,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_1944420098.pkl,300.0847349102972,18.0655953229524,1944420098,14,1,3,12.7744,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_164886127.pkl,285.126558885588,42.317962228637,164886127,14,2,3,13.6051,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_11517176.pkl,298.0180734737532,26.3644488503828,11517176,14,1,3,13.2403,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_184561514.pkl,296.5202402298092,41.23280555390829,184561514,14,1,1,12.8123,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_271548206.pkl,295.29791037133,46.9204736393657,271548206,14,2,4,14.6715,EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_122442654.pkl,290.309248761032,41.2248931863986,122442654,14,2,3,12.4772,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_361102536.pkl,296.281561026184,20.405159026781,361102536,14,1,3,14.9303,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_359473547.pkl,291.57544966419,19.355744981597,359473547,14,1,3,12.2947,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_10001181967.pkl,175.507233,65.19811999999999,10001181967,14,4,4,14.78,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_27773647.pkl,296.205030809776,48.7667835449104,27773647,14,2,4,13.2331,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_26664694.pkl,292.75790174679287,51.2399683840911,26664694,14,2,4,14.0508,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_298188844.pkl,308.4954185314112,24.37580879902969,298188844,14,1,4,14.5739,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_48022162.pkl,281.697680821429,53.3683534848654,48022162,14,2,2,12.7002,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_375917670.pkl,294.201090161519,20.4493225883094,375917670,14,1,3,14.9652,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_239288328.pkl,300.35137362351,45.3451811397964,239288328,14,2,4,13.424,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_70726205.pkl,295.174654938686,32.32893950916241,70726205,14,1,2,13.7319,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_158792583.pkl,288.495683834305,42.69558071352171,158792583,14,2,3,13.8322,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_268388979.pkl,298.94539833893293,46.05063929894361,268388979,14,2,4,14.6768,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_267667898.pkl,284.417796472303,48.6809068826814,267667898,14,2,3,13.4082,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_229438905.pkl,293.628546800695,60.2698895853924,229438905,14,2,1,13.8268,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_27007237.pkl,293.885555216008,49.8435281066722,27007237,14,2,4,13.1934,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_407257844.pkl,287.754717937838,29.1795776589804,407257844,14,1,2,14.2243,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_233848285.pkl,303.99712965496,58.1966976403553,233848285,14,2,1,14.3155,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_172877929.pkl,299.87884838376687,40.4824340809428,172877929,14,1,1,12.1859,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_86454811.pkl,298.5865705083532,32.096696879518,86454811,14,1,1,14.6603,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_185057845.pkl,300.975736781111,44.11276052482,185057845,14,2,4,12.4576,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_184554469.pkl,296.47938721572893,39.1275520499387,184554469,14,1,1,14.986,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_122446960.pkl,290.551940233219,40.235038361381605,122446960,14,2,3,13.057,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_276766677.pkl,290.19704562990887,16.0988857404305,276766677,14,1,3,14.2095,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_99699789.pkl,310.14320353216686,33.6442498927006,99699789,14,1,1,12.6585,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_384761982.pkl,288.12936199159014,22.5764708541614,384761982,14,1,3,12.0286,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_232682391.pkl,282.45767086974814,59.4490950862581,232682391,14,2,1,14.8694,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_270954595.pkl,294.333497851586,44.8708637927191,270954595,14,2,4,13.056,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_229403972.pkl,292.697768782661,62.3119691439545,229403972,14,2,1,13.7199,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_1861451645.pkl,292.450460753224,29.7562048264863,1861451645,14,1,2,14.4945,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_11_12/tesslc_271256502.pkl,294.77034785618093,45.4492275760585,271256502,14,2,4,11.5043,Non-EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_138098461.pkl,293.296662405302,41.8741285918958,138098461,14,2,4,11.1553,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_170348142.pkl,298.2150624676412,39.9550817484879,170348142,14,1,1,13.3065,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_172877667.pkl,300.0149791403,40.5270208024309,172877667,14,1,1,11.7551,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_268380530.pkl,298.87130418795493,46.75196640981179,268380530,14,2,4,14.7547,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_28450292.pkl,298.291934401279,48.1946570379906,28450292,14,2,4,13.4528,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_137548243.pkl,292.326213317862,37.961478643046,137548243,14,1,2,13.189,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_272373145.pkl,296.460002494756,43.2855234880984,272373145,14,2,4,14.3693,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_158175850.pkl,286.24406687111804,47.448752401166,158175850,14,2,3,14.8274,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_370638208.pkl,292.538924629946,22.019989207774096,370638208,14,1,3,14.4139,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_171974289.pkl,299.28780804189694,40.912910283517,171974289,14,1,1,13.3507,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_423630560.pkl,299.4834010406392,19.877666620316,423630560,14,1,3,14.6202,Non-EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_271423638.pkl,295.04440369754093,47.19641044240021,271423638,14,2,4,11.5944,EB
tesslcs_sector_14_104/tesslcs_tmag_10_11/tesslc_92440175.pkl,302.958888609875,31.6035871577895,92440175,14,1,1,10.082,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_120765843.pkl,286.15310231974,39.71491403541669,120765843,14,2,3,13.3551,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_74020832.pkl,295.26202793932487,17.7396304843329,74020832,14,1,3,14.0959,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_441716378.pkl,253.90131335479896,74.2897663926211,441716378,14,3,3,14.0472,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_158835095.pkl,288.700863097004,44.7076382866831,158835095,14,2,3,14.8628,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_239234219.pkl,299.971590003996,45.811906456617,239234219,14,2,4,13.9476,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_138040756.pkl,293.217271082119,39.2077820517349,138040756,14,1,2,14.7408,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_121790872.pkl,288.9206997463852,40.8812921196448,121790872,14,2,3,13.4289,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_138893145.pkl,294.936379077855,39.8524649894048,138893145,14,1,1,10.1526,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_158321843.pkl,286.819240014654,46.6647639329721,158321843,14,2,3,13.2992,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_171879824.pkl,299.186778003634,40.5017099641251,171879824,14,1,1,13.2706,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_156213199.pkl,183.743227642252,83.3019437895442,156213199,14,4,2,14.5847,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_20523928.pkl,284.06391879541,31.7729929324483,20523928,14,1,2,14.2942,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_416280178.pkl,289.703962550413,51.7143927666988,416280178,14,2,4,12.7254,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_117367682.pkl,300.5103360437371,28.5502800164892,117367682,14,1,4,13.3968,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_137315989.pkl,291.63232117703086,37.737930657603606,137315989,14,1,2,13.4202,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_296621904.pkl,310.283612601169,27.08931000116789,296621904,14,1,4,13.7997,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_100340223.pkl,310.857400841517,32.8311315268502,100340223,14,1,1,14.257,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_10_11/tesslc_239508478.pkl,300.824020771925,25.5575557230129,239508478,14,1,4,10.6366,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_271433110.pkl,295.096331437662,43.0479646721628,271433110,14,2,4,14.4815,EB
tesslcs_sector_14_104/tesslcs_tmag_11_12/tesslc_158933249.pkl,288.97168673629693,44.6245516372319,158933249,14,2,3,11.6455,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_169461816.pkl,297.453722849607,41.011007656547896,169461816,14,1,1,10.931,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_158211711.pkl,286.28432786394893,46.3700279003009,158211711,14,2,3,14.1633,Non-EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_137306463.pkl,291.539343138386,37.3356014225623,137306463,14,1,2,13.72,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_406998744.pkl,290.43010374925893,51.271542424033896,406998744,14,2,4,11.9215,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_121604042.pkl,288.472144,40.087662,121604042,14,2,3,11.289,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_63204711.pkl,292.2676835224632,47.3947641546933,63204711,14,2,4,13.7596,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_171882709.pkl,299.15034587602094,41.06866358427021,171882709,14,1,1,11.7751,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_158840322.pkl,288.86925607695287,47.3699776386085,158840322,14,2,3,13.7675,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_256382977.pkl,298.69766716178293,62.7281429941267,256382977,14,2,1,14.5337,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_27776385.pkl,296.193491543795,50.1291840047997,27776385,14,2,4,13.029000000000002,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_272280438.pkl,296.22292719019003,47.9239286651981,272280438,14,2,4,14.4912,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_294800533.pkl,302.525867742254,49.1442141015539,294800533,14,2,4,14.1117,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_184009317.pkl,295.46302242524,40.6467765994099,184009317,14,1,1,14.5189,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_237228676.pkl,296.7298736652112,73.9666131470713,237228676,14,3,2,14.0771,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_11_12/tesslc_300265013.pkl,289.87936066472,14.9661568532824,300265013,14,1,3,11.949000000000002,Non-EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_271354390.pkl,294.975826360758,46.30428917915141,271354390,14,2,4,11.6151,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_185837300.pkl,302.570789606571,46.539978463854105,185837300,14,2,4,13.9662,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_273575016.pkl,297.86396663887894,43.4979741811278,273575016,14,2,4,13.8982,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_230052035.pkl,292.132311345776,64.4368416635688,230052035,14,2,1,14.9798,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_279911561.pkl,285.76070884438803,46.3670094593635,279911561,14,2,3,13.2171,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_233608281.pkl,283.22282336647294,61.950650454895104,233608281,14,2,1,11.503,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_351192602.pkl,296.6186282023752,50.021978476212304,351192602,14,2,4,13.968,EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_268165975.pkl,298.723584747544,42.2585866955002,268165975,14,2,4,12.6774,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_273372402.pkl,297.508027056404,46.5215734284096,273372402,14,2,4,12.0193,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_244532196.pkl,301.384311120112,27.489984188484488,244532196,14,1,4,13.833,Non-EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_394179202.pkl,289.698320497361,38.4065902277453,394179202,14,1,2,11.6561,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_137897115.pkl,292.83760586689,39.933824059645296,137897115,14,1,2,13.0556,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_273035649.pkl,297.18047953823293,43.47711023883849,273035649,14,2,4,14.1644,EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_351064473.pkl,291.790556530777,39.59378185914151,351064473,14,1,2,12.8012,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_209805175.pkl,297.95686180172487,16.923028442797,209805175,14,1,3,14.1181,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_390797714.pkl,297.0354539524712,22.937780465905,390797714,14,1,3,13.8844,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_1877404532.pkl,292.26348126728493,39.5163436411259,1877404532,14,1,2,14.7573,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_184419527.pkl,296.221120334352,39.9229862029251,184419527,14,1,1,12.6685,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_121019462.pkl,286.95959881524,39.64115031463661,121019462,14,2,3,14.1774,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_353005520.pkl,288.600845290426,19.8320309665339,353005520,14,1,3,14.7756,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_428196955.pkl,309.823676125428,30.3022393191054,428196955,14,1,4,12.7348,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_27991843.pkl,296.97704352004894,49.841800547671006,27991843,14,2,4,13.1543,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_122442355.pkl,290.360486349054,41.05253053525169,122442355,14,2,3,14.7416,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_268302473.pkl,298.778737074192,44.062688822066406,268302473,14,2,4,11.9138,EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_27308254.pkl,294.74087023333493,49.9287915293353,27308254,14,2,4,12.1019,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_159441951.pkl,290.592533824989,44.2065793160247,159441951,14,2,3,14.6174,EB
tesslcs_sector_14_104/tesslcs_tmag_11_12/tesslc_172422658.pkl,299.676143806494,40.8564760259416,172422658,14,1,1,11.6243,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_137486176.pkl,292.219182043136,37.9346411477669,137486176,14,1,2,13.7655,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_11_12/tesslc_271546585.pkl,295.263473428748,46.1480030577781,271546585,14,2,4,11.9441,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_184999664.pkl,300.75270669413214,43.67455181744549,184999664,14,2,4,13.0263,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_121112313.pkl,287.075625596429,41.39097343542049,121112313,14,2,3,12.3021,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_185343211.pkl,301.55772187129,46.7432803611022,185343211,14,2,4,14.5806,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_273581800.pkl,297.88151053776687,45.1263722936973,273581800,14,2,4,13.594,EB
tesslcs_sector_14_104/tesslcs_tmag_8_9/tesslc_58453661.pkl,296.586966462562,34.9056722340638,58453661,14,1,1,8.9733,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_164678016.pkl,284.27396744675093,45.3593490797867,164678016,14,2,3,13.858,EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_110421627.pkl,291.39650072440287,26.12250615448969,110421627,14,1,3,12.7322,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_268311222.pkl,298.910583295531,45.6082253185031,268311222,14,2,4,12.0917,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_239239884.pkl,299.937362684846,43.6271404509894,239239884,14,2,4,13.2745,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_268310032.pkl,298.87933056207294,45.2414682384455,268310032,14,2,4,14.1185,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_408483473.pkl,311.103467340093,25.471482053804003,408483473,14,1,4,14.9792,Non-EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_169819915.pkl,297.62911430947287,41.6415103652394,169819915,14,1,1,14.2753,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_1847737948.pkl,294.98552462485287,20.4920425216278,1847737948,14,1,3,14.1121,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_391384374.pkl,297.31576442416,21.949291245577296,391384374,14,1,3,14.8029,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_10_11/tesslc_329441829.pkl,270.226068606662,49.9748038951099,329441829,14,2,2,10.9657,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_68465529.pkl,291.61754966641,15.9635928242573,68465529,14,1,3,12.8646,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_198783890.pkl,284.821510938289,28.7923428040692,198783890,14,1,2,14.6676,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_137214983.pkl,291.563339315959,40.2677558489624,137214983,14,2,3,13.2967,EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_459978363.pkl,255.55847517814095,64.79054338240789,459978363,14,3,1,12.9855,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_219609325.pkl,306.136828625161,21.5377146421471,219609325,14,1,4,14.2447,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_159102746.pkl,289.542208606551,41.8903432427839,159102746,14,2,3,14.7678,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_279911574.pkl,285.746322883078,46.35433471318071,279911574,14,2,3,13.6416,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_26961075.pkl,293.5743233070312,48.0074236637176,26961075,14,2,4,14.2912,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_164721312.pkl,284.3104312501601,45.7695711762549,164721312,14,2,3,13.3496,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_110861071.pkl,291.63199849488,28.0341948553947,110861071,14,1,2,14.3214,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_158723558.pkl,288.36363347396804,42.2480550700688,158723558,14,2,3,13.5353,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_271878314.pkl,295.8023255426632,47.4398614778343,271878314,14,2,4,14.503,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_385894272.pkl,291.392057142328,21.2435664760543,385894272,14,1,3,14.3452,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_270616402.pkl,293.578344527232,45.3099684184935,270616402,14,2,4,14.512,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_120686915.pkl,285.91394375354093,41.2915216312991,120686915,14,2,3,14.3313,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_26584326.pkl,292.167055949428,48.72758962097279,26584326,14,2,4,14.7897,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_89362549.pkl,289.78320222975,28.95233573376889,89362549,14,1,2,13.234000000000002,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_63292596.pkl,292.59221472445614,47.3922752099158,63292596,14,2,4,12.7202,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_268610013.pkl,299.161684893887,45.0519168986209,268610013,14,2,4,11.4174,EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_159169838.pkl,289.73925514419693,45.45830628139539,159169838,14,2,3,11.9367,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_256978588.pkl,302.421113593009,64.7319960036062,256978588,14,2,1,14.749,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_137972019.pkl,293.04838122341687,39.7253306283714,137972019,14,1,2,14.9593,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_63126920.pkl,292.13435734275293,44.6561562065792,63126920,14,2,4,14.8054,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_84369747.pkl,297.965938309288,31.7912114957974,84369747,14,1,1,14.4489,Non-EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_121274442.pkl,287.439468996776,39.55146695124221,121274442,14,2,3,10.8551,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_121786759.pkl,288.91534042939287,39.804986534382,121786759,14,2,3,14.5425,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_219635468.pkl,306.273138753514,22.9215279064315,219635468,14,1,4,14.5105,Non-EB
tesslcs_sector_14_104/2_min_cadence_targets/tesslc_350738423.pkl,291.241911982508,50.9334263000305,350738423,14,2,4,10.0469,EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_158489733.pkl,287.50561547593287,47.5617415362793,158489733,14,2,3,14.069,EB
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_92050401.pkl,302.598852387232,35.01289546714041,92050401,14,1,1,13.6634,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_408088803.pkl,298.973010271088,18.707680717553085,408088803,14,1,3,14.6532,Non-EB
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_137150913.pkl,291.386215080326,38.4914560378616,137150913,14,1,2,14.8247,EB
